,sb,sd,delta,elong_rate,tau
7290,2.953399,5.1696005,2.2162015,0.8392895390005686,42.5
7291,2.4699998,4.330039,1.8600392,0.8980188005110801,40.0
7292,2.5922534,4.523016,1.9307623,0.7262834878792439,50.0
7294,2.630441,3.9981885,1.3677475,0.6563468287972822,40.0
7295,2.475113,4.7190185,2.2439055,0.9578271593366344,35.0
7296,2.746285,4.4623313,1.7160465,0.721265097225414,40.0
7297,2.7647417,4.6427846,1.878043,0.5469430732727041,62.5
7298,2.8999262,4.762817,1.8628907,0.823786578859604,37.5
7299,2.8168952,4.6202264,1.8033309,0.8949707995404269,35.0
7300,2.21,3.965,1.7549999,0.6105220313694181,60.0
7301,2.5588267,4.040215,1.4813884,0.9237862995692676,32.5
7302,2.8599994,4.615,1.7550005,0.8723543691111129,35.0
7303,2.4699998,4.2980957,1.8280957,0.6118733969978662,60.0
7304,2.5676932,5.137731,2.570038,0.7733573397299385,50.0
7305,1.7549999,3.6555276,1.9005276,0.7104483778580376,60.0
7306,3.305016,5.0049996,1.6999838,0.8152070517068343,32.5
7307,3.0549994,4.591435,1.5364357,0.9101902955061916,30.0
7308,2.8856,4.3767643,1.4911643,0.5753650866056745,47.5
7309,2.5845919,4.6316876,2.0470958,0.9191980157579684,37.5
7310,3.1045158,4.8487177,1.7442018,0.8881337721269202,32.5
7311,2.308181,4.845234,2.5370526,0.8128411997919495,60.0
7312,3.0057225,4.654896,1.6491734,0.7488501580206905,35.0
7313,2.4857721,4.859219,2.373447,0.7069279685387255,62.5
7314,2.8127155,4.541178,1.7284626,0.8129370689392086,37.5
7315,1.8199999,4.034619,2.214619,0.7537945996160108,60.0
7316,1.9499999,4.81,2.86,0.6698211920925603,80.0
7317,2.496273,4.554158,2.057885,0.49121375310988646,70.0
7318,2.3299923,3.6753707,1.3453785,0.5517842396715151,55.0
7319,2.5069344,4.255163,1.7482288,0.8240511978373832,42.5
7320,2.4699998,4.447566,1.9775661,0.5147693583922235,70.0
7321,2.192722,4.783028,2.590306,0.6745765996096753,70.0
7322,2.3834655,4.5703554,2.18689,0.5366850960639211,77.5
7323,1.9589376,4.4849997,2.526062,0.6538946666819521,82.5
7324,2.08,4.875,2.7949998,0.5241267540665108,100.0
7325,2.6,5.1349998,2.5349998,0.7125970295497366,52.5
7326,2.6,4.1599994,1.5599995,0.7349076495451066,40.0
7327,2.429939,4.225,1.7950609,0.7146326065063493,47.5
7328,2.891458,4.4849997,1.5935419,0.7058116688447824,40.0
7329,2.4257069,4.57763,2.1519232,0.8816409361989858,47.5
7330,2.7704148,4.9582677,2.1878529,0.7511007108186434,47.5
7332,2.8458061,5.00861,2.1628034,0.6636034160465374,52.5
7333,2.4526277,3.6838994,1.2312717,0.7993299824850871,37.5
7334,2.9645345,4.453447,1.4889123,0.8863619197498602,27.5
7335,2.21,4.42,2.21,0.8168554506803792,50.0
7336,2.713303,4.809999,2.0966957,0.7551191347671373,45.0
7337,2.189305,4.3217034,2.1323984,0.6955459741445681,62.5
7338,1.885,4.0299997,2.145,0.6692839354717082,72.5
7339,2.145,4.639058,2.4940581,0.677581688453412,72.5
7340,2.7779055,4.830521,2.0526156,0.513399397043081,62.5
7341,2.436393,3.925387,1.488994,0.8422137501475605,35.0
7342,2.0601003,3.8087482,1.748648,0.9085624077740843,42.5
7343,2.0672784,3.2046924,1.1374139,0.38271082370511905,77.5
7345,1.9670223,3.6136012,1.646579,0.5802651513386239,72.5
7346,2.8378735,4.6367393,1.7988657,0.7939927437726195,42.5
7347,2.1033452,3.4311078,1.3277625,0.9707476270067787,35.0
7349,1.7418072,4.437145,2.6953382,0.894334370539738,65.0
7350,2.0538032,3.7069902,1.653187,0.8776914283587092,45.0
7351,2.42559,5.149568,2.723978,0.7241429490309492,65.0
7352,2.3808284,3.7339687,1.3531402,0.48116446943844005,42.5
7353,2.86,4.5960464,1.7360467,0.7992586817060204,37.5
7355,2.2274432,4.182273,1.9548293,0.44692968480727224,87.5
7356,2.34,4.1630664,1.8230666,1.0410802862146404,32.5
7357,2.442864,4.5774674,2.1346035,0.6379833338810846,65.0
7358,2.7419,4.422705,1.680805,0.741430212469663,42.5
7359,2.5622566,4.753986,2.191729,0.8904234409332291,37.5
7360,2.2749999,4.2619357,1.9869359,0.981436620039098,40.0
7361,2.3030064,3.8765275,1.5735211,0.7611376995641752,45.0
7362,2.253908,3.8736818,1.619774,0.4927406671207723,70.0
7363,2.145,4.096723,1.9517232,0.7204480784872298,60.0
7364,2.8599994,4.355,1.4950005,0.8245100922636919,32.5
7366,1.9218891,4.615,2.6931107,0.641115096307569,80.0
7367,2.0021315,5.080405,3.0782735,0.7252285219765661,72.5
7368,2.9899998,5.264999,2.274999,0.6406260045620764,57.5
7369,2.5830612,4.7129273,2.129866,0.8474937651548617,45.0
7370,2.5349998,4.3117027,1.776703,0.8587971715366113,42.5
7371,2.562257,4.2135153,1.6512579,0.6128315021465341,52.5
7372,2.5054026,5.083186,2.5777836,0.5718473791488874,72.5
7373,2.8156834,4.7000575,1.8843741,0.6893167782546887,50.0
7374,2.21,4.4849997,2.2749999,0.801923741792377,50.0
7375,2.2323737,5.0049996,2.7726262,0.5475921260755054,85.0
7376,1.8199999,3.883325,2.0633252,0.8220990731310925,57.5
7377,2.1527247,3.7357504,1.5830258,0.9933629507546891,35.0
7378,2.115457,4.1910963,2.0756395,0.8190480021687305,52.5
7379,2.501686,4.1240387,1.6223527,0.8349815368652335,37.5
7380,2.34,3.7327023,1.3927022,0.7795035754933044,40.0
7381,3.1692095,4.845685,1.6764754,0.8809090861073777,30.0
7382,2.8576007,4.702048,1.8444474,1.0047483129815737,32.5
7383,2.9243786,4.4849997,1.5606213,0.9893466175852935,30.0
7384,2.665,4.42,1.7549999,0.610250772694824,57.5
7385,2.145,4.745,2.6,0.8550988816057178,55.0
7386,2.6180537,4.1309037,1.51285,0.6935692927416617,40.0
7387,2.5338519,4.0700593,1.5362074,0.7175608102013071,42.5
7388,2.405,4.269166,1.8641663,0.802346179359839,45.0
7389,2.3967888,4.751721,2.354932,0.686668871174689,60.0
7390,2.5111945,4.2737465,1.7625519,0.8417350837162545,37.5
7391,2.8852022,4.8043294,1.9191275,0.7840443129879044,45.0
7392,2.3380547,4.516381,2.178326,0.8733417152462171,50.0
7393,2.08,3.705,1.625,0.6641780339116656,60.0
7394,1.8199999,4.157417,2.3374166,0.8696512535155512,57.5
7395,2.6,4.0186067,1.4186069,0.6847591282044415,45.0
7396,2.405,3.8349998,1.43,0.8601838918832553,35.0
7397,2.6831355,4.839124,2.1559885,0.8511173319152235,45.0
7398,2.8825085,4.631084,1.7485757,0.9033131023029692,35.0
7399,2.6152215,4.6567774,2.041556,0.8523691542008381,42.5
7400,3.2132292,4.878607,1.6653775,0.7290516512734528,37.5
7401,2.8458061,4.4965944,1.6507881,0.8596027080829347,32.5
7402,2.7075036,4.700851,1.9933473,0.5468700326007344,60.0
7403,2.136498,3.6511059,1.5146078,0.5622323529993588,57.5
7404,1.9395939,3.1645663,1.2249725,0.7498384599715201,45.0
7405,2.08,4.56332,2.48332,0.7561990620539739,62.5
7406,2.21,4.1639204,1.9539206,0.8843909852644974,42.5
7407,2.34,3.9189062,1.5789063,0.8058805601937442,37.5
7408,2.4996953,3.8349993,1.335304,0.6967215606144493,37.5
7409,2.6924832,5.019163,2.3266797,0.5060955554980943,72.5
7410,2.3656988,3.856029,1.4903302,0.8206462972304391,40.0
7411,1.9499999,4.0949993,2.1449995,0.9031667953147048,50.0
7412,2.8202941,5.2,2.3797057,0.6056213809282351,65.0
7413,2.8783545,4.887785,2.0094304,0.5301944110704512,60.0
7414,2.665,4.440241,1.775241,0.6338930976121955,50.0
7415,2.0149999,4.29,2.2749999,0.5811041436237346,80.0
7416,2.2749999,4.7102127,2.4352129,0.7408396140388823,60.0
7417,2.6323707,4.107876,1.475505,0.9133644304075424,30.0
7418,2.3622415,4.176149,1.8139071,0.6403352714809966,57.5
7419,2.7129035,4.101123,1.3882195,0.9039980014720982,30.0
7420,2.665,4.225,1.56,0.8424881694081052,35.0
7421,2.6970482,4.3229885,1.6259402,0.7519030262442198,40.0
7422,2.5349998,3.965,1.43,0.8110036242139198,35.0
7423,2.2258542,3.3799999,1.1541457,0.9471123568661568,30.0
7424,2.304154,4.1599994,1.8558453,0.8096462521390637,45.0
7425,2.3804986,4.168272,1.7877734,0.8688096719629615,42.5
7426,2.34,4.699058,2.3590581,0.6878169740949364,52.5
7427,2.5349998,4.503354,1.9683541,0.8429682468851287,45.0
7428,2.5325665,4.2605734,1.7280071,0.6898900713239385,52.5
7429,2.4699998,4.3194118,1.8494118,1.1404899183686736,30.0
7430,2.5584452,4.16,1.6015545,0.9478954608623767,35.0
7431,2.8925786,4.5537524,1.6611739,0.7743977599091558,35.0
7432,2.5221057,4.4266105,1.9045045,1.0683641328916478,32.5
7433,2.665,4.5499997,1.885,0.8409443462596209,42.5
7434,1.7414476,4.971278,3.2298307,1.0958520403559913,55.0
7435,3.291237,5.2320957,1.9408586,0.582600747015242,50.0
7436,2.145,4.5071797,2.36218,0.9090689350787856,50.0
7437,2.1099825,4.190627,2.0806448,0.6944192768977239,62.5
7438,3.141811,4.7613935,1.6195829,0.80351858453436,35.0
7439,2.86,4.42,1.56,0.8638479631025741,32.5
7440,2.415021,3.8659787,1.4509577,0.5508753496901436,50.0
7441,2.953111,4.4313645,1.4782538,0.5127652462263765,50.0
7442,2.4699998,4.554095,2.0840948,0.5791740593543412,62.5
7443,3.12,5.7905374,2.6705372,0.6801625598560689,57.5
7444,3.1296186,4.745,1.6153812,0.8963169579977511,32.5
7445,2.665,4.095,1.43,0.755772437630118,35.0
7446,1.6622096,3.5936108,1.931401,0.7464834682758035,62.5
7447,2.665,4.16,1.4949999,0.37450163861605157,70.0
7448,2.4699998,4.615,2.145,0.6228092721792363,62.5
7449,2.4214752,3.794552,1.373077,0.7277874974643422,40.0
7450,2.2383873,3.9826152,1.744228,1.0178171388395558,35.0
7451,2.145,3.5198355,1.3748356,0.965840526203534,35.0
7452,2.373661,3.965,1.5913388,0.8417235122007488,40.0
7453,2.34,4.132887,1.792887,0.7557353270681298,47.5
7454,2.405,4.3079286,1.9029286,0.5967667642654757,55.0
7455,2.5748255,3.8632565,1.2884308,0.8387325706062762,35.0
7456,2.6,3.969199,1.369199,0.9155224540016881,27.5
7457,2.4881124,4.356611,1.868498,0.7943757366824468,52.5
7458,2.8424585,4.6838956,1.8414371,0.7438472859999717,42.5
7459,2.0948253,4.421475,2.32665,0.8020744224647425,52.5
7460,2.6211789,3.965,1.343821,0.8940118852552444,32.5
7461,2.2334719,4.16,1.926528,0.7690720507009495,55.0
7462,2.4577649,4.249884,1.7921194,0.732732177677011,50.0
7464,2.2070737,3.5603127,1.3532389,0.9289921037443412,32.5
7465,2.468451,4.067982,1.5995312,0.8355043683733285,37.5
7466,1.8199999,4.0501723,2.2301724,0.8019809308259382,60.0
7467,2.3572085,3.9228632,1.5656548,0.35819501049318453,92.5
7468,2.268264,4.4849997,2.2167358,0.7513494090030072,47.5
7469,2.145,5.079656,2.9346564,0.5031143291576484,90.0
7470,1.794871,2.9830353,1.1881644,0.7767833821913742,42.5
7471,2.0039408,3.705,1.7010591,0.9853727817535461,37.5
7472,2.2749999,3.9258902,1.6508902,0.6554101327308134,50.0
7473,2.9638772,5.2046933,2.2408159,0.8777500348932603,40.0
7474,1.9739637,3.6736772,1.6997135,0.7424320436061767,50.0
7475,2.6501117,4.4551835,1.8050721,0.8159956932067859,42.5
7476,2.457742,4.041352,1.5836097,0.7819020635941443,40.0
7477,2.6,4.4849987,1.8849989,0.6798941160503162,47.5
7478,2.6449986,4.6384554,1.9934568,0.914498856488397,40.0
7479,2.4220343,4.1842604,1.7622261,0.6789274413864338,52.5
7480,2.5073621,4.42,1.9126378,0.688473248172115,52.5
7481,2.9131098,4.4849997,1.5718901,0.8074926020024887,35.0
7482,2.1835494,3.5908422,1.407293,0.6300781751933849,47.5
7483,1.9702542,3.6399994,1.6697452,0.7942826977023835,52.5
7484,1.7549999,3.628403,1.8734031,0.8825317234187937,55.0
7485,2.482663,4.578836,2.096173,0.719168544017546,55.0
7486,1.625,3.5402892,1.9152892,0.9158587988320877,52.5
7487,2.6,4.0299997,1.43,0.8943230136410226,32.5
7488,2.0149999,3.8999999,1.885,0.7968549292212737,55.0
7489,2.145,4.4398503,2.29485,0.8575463505534406,52.5
7490,2.5349998,4.3632145,1.8282146,0.785617479967997,45.0
7491,2.21,3.77,1.56,0.7123210127508685,45.0
7492,1.8199999,3.646985,1.8269851,0.7155056470938824,57.5
7493,2.145,4.813715,2.6687152,0.6157926244531724,82.5
7494,2.6776085,4.355,1.6773914,0.8693053172184894,30.0
7495,2.405,4.095,1.6899999,0.5838897313053907,55.0
7496,2.4699998,3.77,1.3,0.6965474878038665,37.5
7497,2.442864,3.722139,1.2792748,0.599645449281107,45.0
7499,2.08,4.1619763,2.0819767,0.8393396707405723,50.0
7500,2.2550385,3.719013,1.4639746,0.8811454814868948,35.0
7501,1.9499999,3.457835,1.5078351,0.7191794646413683,47.5
7502,2.665,5.070352,2.405352,0.5809326835604378,67.5
7503,2.5349998,3.9897568,1.4547569,0.8208843273120923,32.5
7504,2.925,4.5499997,1.625,0.9056047188056694,32.5
7505,2.4182844,4.101528,1.6832436,0.7299303054809569,47.5
7507,2.4046469,4.355,1.950353,0.696926233365938,52.5
7508,2.502012,4.200436,1.698424,0.8622786181313684,37.5
7509,2.6220133,4.3272166,1.705203,0.7411945847903977,42.5
7510,3.2781723,5.1596546,1.8814822,0.8232979774475048,37.5
7511,1.9499999,3.4599962,1.5099963,0.8673739433288596,42.5
7512,2.6088839,4.765932,2.1570482,0.7539668965160398,50.0
7513,1.5869992,3.77,2.1830006,0.6925874172417648,80.0
7514,1.6569264,2.925,1.2680734,0.6923534292923772,47.5
7515,1.2349999,3.5181854,2.2831855,0.6147540150383702,97.5
7516,1.7549999,3.4915144,1.7365146,0.7726331289712479,52.5
7517,2.0970113,3.7138743,1.616863,0.8681226086690335,45.0
7518,2.490462,3.9199884,1.4295261,0.7982327801840675,37.5
7519,2.925,4.813863,1.8888631,0.38487003730539016,80.0
7520,1.7549999,2.957875,1.2028751,1.1212175390222536,32.5
7521,2.08,3.2815504,1.2015505,0.5900291289338367,45.0
7522,2.24266,4.3280587,2.0853984,0.7919036363300513,47.5
7523,2.0512235,3.335147,1.2839235,0.6988793925235135,47.5
7524,2.2754421,3.4830854,1.2076433,0.5968013739807301,45.0
7525,1.43,3.0066671,1.5766673,1.0308087152593277,42.5
7526,2.382497,3.9403057,1.5578088,0.9113049769139577,35.0
7528,2.178564,3.705,1.5264357,0.6831284888704923,50.0
7529,3.1714911,5.0805063,1.9090152,0.6299466998215433,45.0
7530,2.819075,4.5575194,1.7384442,0.5279864843789646,52.5
7531,2.08,4.1942124,2.1142123,0.7672603010525483,55.0
7532,2.5428298,4.744999,2.202169,0.6130421623816857,62.5
7533,2.405,4.381514,1.9765143,1.0126245205218969,32.5
7534,2.2667398,3.5215623,1.2548225,0.5869866320961399,47.5
7535,2.7465749,4.1828904,1.4363157,0.8582016242729434,32.5
7536,2.2749999,3.934234,1.6592339,0.7860965846861843,45.0
7537,2.4699998,4.095,1.625,0.770890726762661,42.5
7538,2.405,3.6791306,1.2741306,0.8859586715698217,32.5
7539,3.185,5.2174883,2.032488,0.4076018836110683,72.5
7540,2.240901,4.3272166,2.0863154,0.7118967776241978,57.5
7541,1.8199999,3.6432717,1.8232718,0.8764476173802423,47.5
7542,1.885,4.225,2.34,0.8864165541413539,52.5
7543,2.1318808,3.2593503,1.1274694,0.8181724674099137,35.0
7544,2.21,3.6033812,1.3933811,0.8866931684724594,32.5
7545,1.885,3.9073584,2.0223584,0.8911370609117595,57.5
7546,2.1796362,3.5912814,1.411645,0.720255984610451,45.0
7547,2.3974688,4.0472813,1.6498123,0.6575793918810364,47.5
7548,1.9631225,3.7302217,1.7670991,0.7539276494608311,52.5
7549,2.3607593,4.892986,2.5322268,0.4509967986459351,100.0
7550,2.0196416,3.5009208,1.4812793,0.524909955538237,65.0
7551,2.2749999,4.5010347,2.2260346,0.655864572939665,60.0
7552,1.625,2.761841,1.1368412,1.1329958829012747,27.5
7553,2.44963,3.7894924,1.3398622,0.8517122788862748,27.5
7554,1.885,3.7306259,1.8456259,0.7178869429878558,60.0
7555,1.9499999,4.0299997,2.08,0.7475134028559147,60.0
7556,2.5349998,3.8553932,1.3203933,0.5161000545759834,50.0
7557,1.8606999,2.9356706,1.0749707,0.8658307777656318,32.5
7558,2.7707274,4.1700716,1.3993444,0.920012075250798,27.5
7559,1.873471,2.8424585,0.9689875,1.065012331609123,30.0
7560,2.411102,3.705,1.2938977,0.9406438040566613,30.0
7561,2.4719849,4.184399,1.7124144,0.4531237099558273,72.5
7562,2.649914,4.431303,1.7813891,0.8742160524640749,37.5
7563,2.2749999,4.5013885,2.2263887,0.8538162030671779,47.5
7564,2.4539714,3.8524477,1.3984764,0.5901605184976169,52.5
7565,2.1651504,4.062204,1.8970535,0.871435004786441,47.5
7566,1.820093,4.7528358,2.9327426,0.7715837155855623,62.5
7567,2.2749999,3.965,1.6899999,0.6197439417631719,60.0
7568,2.2749999,3.9867666,1.7117667,0.9605452191698634,35.0
7569,2.5349998,4.029161,1.4941609,0.8870966230119961,35.0
7570,1.9499999,4.0509396,2.1009398,1.0364553250764514,47.5
7572,2.6413555,4.098126,1.4567704,0.3976138555086577,62.5
7573,1.8917778,3.1891055,1.2973278,0.980782183972032,32.5
7574,2.3656988,3.589597,1.2238983,0.9768144607543985,27.5
7575,2.6,4.452209,1.8522093,0.5385927211625797,57.5
7576,2.5996885,4.524448,1.9247595,0.8093251443868841,45.0
7577,2.564624,3.9351103,1.3704863,0.8336270217057113,35.0
7578,2.8514524,4.355,1.5035474,0.7383944443293964,37.5
7579,2.145,3.531387,1.3863871,0.7483171715455897,42.5
7580,2.3751006,4.2310658,1.8559651,0.9068900697371525,42.5
7581,2.925,4.6956887,1.770689,0.7800505525925593,40.0
7582,2.5594604,4.1642294,1.604769,0.5818385845681878,60.0
7583,2.4699998,4.682505,2.2125053,0.6200550968939127,57.5
7584,2.1037266,3.5122044,1.4084779,0.5647378207464653,55.0
7585,2.895965,4.42,1.5240347,0.7012931459090269,40.0
7586,2.2556202,3.932559,1.6769389,0.7172100310935091,50.0
7588,2.1808455,3.350103,1.1692573,0.6567757550407854,42.5
7589,2.5224192,4.623548,2.1011286,0.6463836784649598,50.0
7590,1.8660549,3.4847057,1.6186508,0.9193811150896293,45.0
7591,2.21,3.9412625,1.7312627,0.8566052773419555,42.5
7592,2.2749999,3.8993552,1.6243553,0.8485040019540226,40.0
7593,1.8596041,4.0374093,2.1778054,0.905730894229831,55.0
7594,2.2467299,4.365712,2.1189823,0.7139781139207935,60.0
7595,2.5100496,4.5535536,2.0435038,0.5865932816725511,62.5
7596,1.9499999,3.8626745,1.9126744,0.867069410348866,52.5
7597,2.34,4.296216,1.9562162,0.8627535994207864,45.0
7598,2.6323707,4.2614727,1.6291019,0.862394324501791,35.0
7599,2.1489322,4.4428225,2.2938905,0.5107978313728723,85.0
7600,2.0149999,4.167341,2.1523414,0.8507324371682495,55.0
7601,2.2176373,4.5664926,2.3488553,0.8689879251024538,55.0
7602,2.0149999,4.2424674,2.2274673,0.894895578359628,55.0
7603,2.2797122,3.448314,1.1686018,0.7742663577086957,50.0
7604,1.43,3.8999999,2.4699998,0.8548901499234703,62.5
7605,2.0149999,3.0549998,1.04,0.7967222025106292,32.5
7606,1.9121323,3.7847016,1.8725693,0.8135623659406391,50.0
7607,2.34,4.615,2.2749999,0.8735436776526878,50.0
7608,2.145,4.29,2.145,0.5885472509074094,70.0
7609,2.34,4.6871824,2.3471828,0.46148419619527126,90.0
7610,2.6,4.5708537,1.9708539,0.6366524112083223,57.5
7611,2.34,4.614999,2.274999,0.727048613808371,57.5
7612,2.4699998,4.42,1.9499999,0.803782501456908,45.0
7614,3.1674757,5.5899997,2.4225242,0.7183244791246006,50.0
7615,2.961487,4.81,1.8485128,0.7204523226794056,42.5
7616,2.21,3.9213433,1.7113434,1.0461063521248957,37.5
7617,2.0149999,4.1652203,2.1502204,0.880008548363707,50.0
7618,2.21,4.4250207,2.215021,0.8416278156299909,55.0
7619,1.8080847,4.0808554,2.2727706,0.8756193869669916,57.5
7620,2.21,4.5304966,2.3204968,0.8210078788167133,55.0
7621,2.0508714,4.2493076,2.198436,0.8937431508844543,52.5
7622,2.3759346,4.5204754,2.1445408,0.7515800116359692,55.0
7623,1.8199999,3.9021327,2.0821328,0.6893227315692873,70.0
7624,2.08,4.294891,2.2148912,0.7718806407762604,60.0
7625,2.0149999,4.320766,2.305766,0.8983785240479227,55.0
7626,2.0149999,4.0949993,2.0799994,0.8672698082861955,52.5
7627,2.145,4.395963,2.2509632,0.7735408351732336,60.0
7628,1.9855559,3.8999994,1.9144435,0.7813178484618905,57.5
7629,2.1599884,4.7702184,2.61023,0.7514778209241535,70.0
7630,2.5624304,4.5649967,2.002566,0.845274083754599,45.0
7631,2.3572085,3.77,1.4127914,0.7617418653824739,40.0
7632,1.923468,3.8150694,1.8916014,0.796453144023944,52.5
7633,2.0464225,4.745,2.6985772,0.7621165334960046,67.5
7634,2.2931306,4.0463057,1.7531753,0.8500661879501107,45.0
7635,2.2735565,4.4849997,2.2114432,0.9094799844842198,47.5
7636,2.049217,4.26871,2.2194932,0.8895277939833592,52.5
7638,2.145,4.1599994,2.0149994,0.8232855635803993,52.5
7639,1.8199999,4.7882314,2.9682314,0.9098139107745631,60.0
7640,2.4699998,4.3885384,1.9185383,0.8018778352176439,42.5
7641,2.0149999,4.401993,2.386993,0.9055505257148242,52.5
7642,2.0967202,4.001862,1.9051416,0.8574456652304265,50.0
7643,1.9499999,4.64867,2.6986701,0.7310951129556282,72.5
7644,2.0755186,3.3429215,1.2674029,0.7032052348641799,42.5
7645,1.775532,3.25,1.4744679,0.8674751582898583,47.5
7646,2.405,3.6448455,1.2398455,0.9011681096537134,30.0
7647,2.5511599,4.1178355,1.5666754,0.8426167692456885,37.5
7648,2.21,3.4613292,1.2513293,0.9165804831536255,32.5
7649,1.9499999,4.1996098,2.2496097,0.8549263656374941,57.5
7650,2.405,4.6166916,2.2116914,0.6678395990224993,62.5
7651,2.34,4.16,1.8199999,0.6361586952209468,60.0
7652,2.145,4.56141,2.4164097,0.5447635338814591,85.0
7653,2.21,4.615,2.405,0.5994008846092013,75.0
7654,2.362444,5.016005,2.653561,0.7261119046054053,67.5
7655,2.6,5.592312,2.9923117,0.6346292270228185,72.5
7656,3.0747037,5.076794,2.0020907,0.7316356911378739,40.0
7657,2.665,4.225,1.56,0.6156193169277906,45.0
7658,2.145,4.242151,2.097151,0.8006174474163684,55.0
7659,2.6122627,4.0053515,1.3930886,0.7332251889365029,37.5
7660,1.885,3.3924918,1.507492,0.8012943292593042,52.5
7661,2.1860964,4.651161,2.4650645,0.8857525069992259,52.5
7662,2.21,4.3711686,2.1611686,0.8540243867155786,52.5
7663,2.2749999,4.119369,1.8443689,0.980171139100018,40.0
7664,2.1080222,4.7111855,2.6031635,0.6768635998805758,72.5
7665,2.1071315,4.3081455,2.2010143,0.6470829523526712,62.5
7666,2.294897,3.965,1.6701027,0.8083117709440346,42.5
7667,2.4480865,4.371997,1.92391,0.9058083898880888,40.0
7668,2.21,4.3715963,2.1615965,0.8063976119831392,55.0
7669,2.3695402,4.4429083,2.073368,0.6246301979372356,67.5
7670,1.9499999,4.3477383,2.3977382,0.5935263705854653,87.5
7671,2.0149999,4.1744375,2.1594374,0.8467531006057532,52.5
7672,2.0178263,3.8785431,1.8607167,0.7733822413853236,52.5
7673,1.943004,3.7293904,1.7863865,0.7661703976717881,52.5
7674,2.0494258,3.7870307,1.7376047,0.7423890327613004,55.0
7675,2.328795,4.147176,1.8183808,0.723140948876402,50.0
7676,1.9947484,4.542572,2.5478237,0.6349815906317705,80.0
7677,2.3618307,4.339301,1.9774706,0.4717372876108571,80.0
7678,2.1440148,4.1422405,1.9982255,0.7902223696350562,57.5
7679,1.8447589,3.52223,1.6774712,0.8846902445742951,47.5
7680,1.7549999,3.9860575,2.2310574,0.8939467272551141,60.0
7681,2.3313243,4.5499997,2.2186754,0.7154008658035939,60.0
7682,1.7971888,4.30761,2.5104213,0.6024500646511043,85.0
7683,2.1877882,4.341182,2.153394,0.7451992993477059,65.0
7684,1.9321513,4.512757,2.5806055,0.512845467524555,95.0
7685,2.257547,4.8172483,2.5597017,0.6257661742548777,77.5
7686,2.0651906,3.8349998,1.7698092,0.6578740941677167,57.5
7687,2.08,4.224999,2.144999,0.743874380239855,57.5
7688,2.0149999,4.248723,2.2337234,0.7194677045493774,67.5
7689,2.21,4.095,1.885,0.7817214544717358,52.5
7690,2.0149999,3.7098618,1.6948619,0.6964097109707916,52.5
7691,1.9063089,3.8999994,1.9936905,0.665433782360929,67.5
7692,1.885,4.29,2.405,0.6722293600073002,72.5
7693,2.1510189,4.313814,2.162795,0.6883290702682018,70.0
7695,1.9108765,4.2336082,2.3227317,0.926847524659099,55.0
7696,2.0319614,3.990252,1.9582906,0.8883405656742859,50.0
7697,1.8562418,4.070749,2.2145069,0.7046715208898975,67.5
7698,2.0149999,4.1291213,2.1141214,0.6931574249267581,62.5
7699,1.8752472,3.9236364,2.0483892,0.7369781614763448,57.5
7700,2.0149999,4.373865,2.3588653,0.8396236685047974,60.0
7701,1.9499999,4.360108,2.4101079,0.8736099243164048,60.0
7702,1.6242619,3.9453223,2.3210607,0.7721116781626223,70.0
7703,2.145,4.053581,1.9085815,0.6794176656334244,55.0
7704,1.885,4.7645817,2.879582,0.760036306996499,77.5
7705,2.2654178,4.064227,1.7988092,0.620372309477434,60.0
7706,2.0954235,4.2069674,2.1115441,0.8040826647783813,55.0
7707,2.665,4.9399996,2.2749999,0.838037169607061,47.5
7708,2.4284415,4.099433,1.6709914,0.7228009722919287,45.0
7709,2.08,4.2488422,2.1688423,0.7084567456367692,65.0
7710,2.2749999,4.4849997,2.21,0.5715766446343779,72.5
7711,1.9499999,4.2488422,2.2988422,0.4829847208401456,97.5
7712,2.145,4.1186404,1.9736407,0.5209159568396118,85.0
7713,2.21,4.3556166,2.1456168,0.5888979963481132,70.0
7714,2.0149999,4.2363825,2.2213826,0.7548942094735006,57.5
7715,1.9499999,3.9736168,2.0236168,0.6446256725604713,65.0
7716,2.0149999,4.225,2.21,0.8310737213531104,52.5
7717,1.885,4.29,2.405,0.9015874738817086,55.0
7718,2.4267905,4.2435994,1.8168089,0.8880589401020715,40.0
7719,2.145,3.8599682,1.7149683,0.6938529299451175,52.5
7720,1.948544,3.5749998,1.6264558,0.7701106551894561,50.0
7721,1.885,4.0299993,2.1449995,0.7469317773672255,62.5
7722,1.9499999,3.965,2.0149999,0.7103006495600163,60.0
7723,2.2749999,4.095,1.8199999,0.8795928786782605,40.0
7724,2.038566,4.065968,2.0274017,0.7391527772986389,60.0
7725,1.885,3.6073964,1.7223965,0.8188274483931686,50.0
7726,2.665,4.2949734,1.6299734,0.6957306160646313,42.5
7727,2.21,3.988218,1.7782183,0.8616891748764951,45.0
7728,1.9499999,4.0428734,2.0928736,0.8072153588999874,57.5
7729,2.0149999,3.8349998,1.8199999,0.8038611964175584,47.5
7730,1.9499999,3.965,2.0149999,0.6867458973760188,60.0
7731,2.0149999,3.705,1.6899999,0.7189532639144307,52.5
7732,1.885,3.7712765,1.8862766,0.7316204832476572,57.5
7733,2.145,3.8349998,1.6899999,0.6615788531397658,57.5
7734,1.7183683,3.9793575,2.2609892,0.7921445538447448,62.5
7735,1.9499999,4.3129673,2.3629675,0.6217926377075509,80.0
